zip code tabulation area,year,med_income,med_home_val,med_rent,perc_white,med_age,perc_employed,perc_hs_grad,med_income_change,med_home_val_change,med_rent_change,med_age_change,perc_white_change,perc_hs_grad_change,perc_employed_change
60653,2018,29569,264400,792,0.052233204,35.1,0.8278203,0.167185372,-0.29355409,0.729234794,-0.113101904,0.147058824,-0.325181826,-0.158612993,-0.002493277
60521,2018,183500,864700,1934,0.851809586,41.8,0.965,0.054415316,2.658001754,6.359148936,1.144124169,0.105820106,0.128207101,-0.277024711,0.082864287
60525,2018,83859,344100,1063,0.898449765,43.4,0.956432361,0.187022357,0.250786785,0.723947896,0.117770768,0.151193634,0.167308893,-0.122388088,0.056678142
60430,2018,73251,159400,1154,0.503683196,42.3,0.948703058,0.161977835,0.45085961,-0.431931575,0.189690722,0.131016043,-0.144006452,0.026020801,0.01519043
60603,2018,151765,676900,2259,0.634582624,28.9,0.920634921,0.161977835,5.084960507,3.102424242,1.657647059,-0.266497462,0.598515419,-0.027137318,0.099019893
60053,2018,85476,308700,1817,0.624312006,47.4,0.960306759,0.194557201,-0.095721721,0.285179017,0.701310861,0.240837696,-0.267790714,-0.013903898,-0.000460915
60026,2018,111875,588600,1683,0.758535203,44.6,0.969045039,0.097379781,0.068386271,0.683638444,-0.114676486,0.424920128,0.158762078,0.063401066,0.009603911
60169,2018,75275,222200,1292,0.507173196,35.8,0.945622261,0.186996144,1.427599329,1.479910714,0.769863014,0.094801223,0.45834453,-0.100187764,0.170258833
60428,2018,38978,87100,1273,0.149213593,36.5,0.859421735,0.309495743,-0.525965023,-0.744124559,0.085251492,-0.147196262,-0.75324193,0.069704692,-0.110436421
60487,2018,98072,254600,1091,0.874529863,38.5,0.956217883,0.215974151,0.256479572,-0.212252475,-0.050478677,-0.121004566,0.044789914,0.04906845,0.007451167
60654,2018,112699,450000,2127,0.776953227,33.1,0.963382561,0.032323356,-0.202232636,-0.112250937,0.20509915,-0.23556582,-0.127824344,-0.044015484,0.021587619
60657,2018,92295,439200,1477,0.861802661,31.2,0.969362534,0.039520868,0.5444794,0.858654253,0.536940687,-0.1875,0.129190805,-0.222181868,0.027049015
60659,2018,51383,306200,1120,0.537303984,34.7,0.924191959,0.201972635,-0.476852747,-0.247850651,-0.136468774,-0.214932127,-0.373275228,0.059660938,-0.043044583
60707,2018,57554,248400,1012,0.725795579,39.6,0.927263236,0.247849804,0.099050929,0.603615236,0,0.017994859,0.37661063,-0.022707687,0.019325995
60714,2018,60708,273300,1117,0.736442188,47.7,0.941938208,0.250218684,-0.370732011,-0.155960469,-0.086672118,-0.016494845,-0.167901142,0.043834088,0.00355028
60804,2018,47487,154600,910,0.374373098,30,0.93550067,0.289990085,-0.087665706,-0.043908472,0.025930101,-0.285714286,-0.543632895,-0.037611962,0.011301894
60056,2018,73686,320400,1101,0.757104072,39.6,0.957681693,0.194646192,-0.511625133,-0.420928972,-0.382847534,-0.059382423,-0.213321347,0.128930209,-0.012859961
60193,2018,82559,262500,1389,0.720681773,41.1,0.962871841,0.207410488,-0.140368596,-0.450031427,-0.261562998,0.0275,-0.041166789,0.168090922,-0.001939983
60464,2018,87621,389800,1609,0.920226454,50.8,0.940043764,0.206032227,0.890828658,0.324048913,0.609,0.391780822,0.640407962,0.004590831,0.017595203
60077,2018,63051,268700,1185,0.576899996,41.3,0.946257474,0.179033755,0.737755974,0.731314433,0.235662148,0.251515152,0.42868236,-0.128658553,0.088648818
60089,2018,111548,324600,1601,0.712843061,41.8,0.957477508,0.099235608,0.479396825,-0.302984754,0.131448763,0.326984127,0.027092129,0.003525378,0.013395731
60016,2018,64444,227600,1107,0.665476131,41.7,0.955755886,0.194400755,0.07326172,0.273642977,0.181430096,0.194842407,0.038754432,-0.044876401,0.022518184
60022,2018,209821,915000,1199,0.935590421,45.1,0.982816975,0.044152099,4.147086962,7.288043478,0.422301305,0.284900285,0.50622754,-0.219558375,0.114886559
60154,2018,80412,235000,1431,0.682012913,45.7,0.954123308,0.211892064,0.825927019,1.49204666,0.173913043,0.258953168,0.619934877,-0.006442436,0.181431636
60029,2018,200500,855400,1431,0.944642857,38.4,0.963414634,0.057575758,3.172389395,5.810509554,0.466188525,-0.067961165,0.422906729,-0.228374904,0.090189346
60131,2018,63157,189800,856,0.80554785,39.1,0.933556452,0.292669188,-0.18951556,0.266177452,-0.302363488,-0.039312039,0.587267578,0.073324903,0.06627481
60165,2018,59022,121100,1099,0.490960796,30.3,0.945403452,0.255357143,0.016989455,-0.160194175,0.136504654,-0.283687943,-0.351296801,-0.06253945,0.024126251
60192,2018,119013,344500,2332,0.633546326,42.4,0.975313017,0.109418283,0.863508964,0.597866419,1.515641855,0.104166667,-0.293900974,-0.183236968,0.045478282
60202,2018,77931,311100,1280,0.643559234,39.5,0.965495242,0.12432019,-0.044682259,-0.252343187,-0.147235177,0.172106825,-0.089621602,0.062092534,0.008803937
60411,2018,46771,101100,964,0.299377163,34.2,0.846730558,0.267635026,-0.463284486,-0.775682272,-0.303468208,0.078864353,-0.466867249,0.181631938,-0.11010036
60661,2018,107245,364000,1943,0.572939754,30.8,0.967344262,0.033304658,1.360041371,0.611332448,1.045263158,-0.183023873,-0.108029153,-0.117133198,0.029335858
60827,2018,31954,89200,783,0.05056514,32.7,0.78410988,0.281660265,-0.456647792,-0.667660209,-0.196098563,-0.289130435,-0.853262225,-0.010656025,-0.154232438
60631,2018,91034,344600,1180,0.90477158,42.6,0.973927351,0.224187856,-0.023512754,-0.106559502,-0.355543419,-0.103157895,0.284292036,0.062603483,0.024096964
60005,2018,78109,332000,1220,0.833406683,43.8,0.959292687,0.164883004,-0.325332113,-0.139227379,-0.513168396,0.408360129,0.069115375,0.003298631,-0.035057595
60015,2018,142409,517300,1818,0.902520764,43.6,0.942253424,0.069020602,0.899698522,0.716323822,0.480456026,-0.033259424,0.325852954,-0.076671033,0.00879046
60018,2018,60751,243400,996,0.764628447,38.3,0.949297573,0.263727765,-0.02764173,0.338833883,-0.166527197,0.024064171,0.126475533,0.052747025,-0.007396391
60068,2018,102494,427000,1412,0.919334323,44.3,0.968642224,0.134494157,-0.009279487,0.092910161,-0.067986799,0.121518987,0.028907755,0.004375839,0.01347304
60527,2018,94060,424900,1406,0.757481274,46.6,0.950905121,0.139403862,0.771374765,1.863207547,0.502136752,-0.002141328,0.561459987,-0.168514027,0.115650132
60642,2018,101939,426500,1642,0.720013861,31.2,0.958880826,0.052914908,0.045003024,0.222763761,0.311501597,-0.295711061,-0.058868652,-0.055877019,-0.002975192
60656,2018,61599,288400,1107,0.84042206,40.5,0.951554404,0.227201815,-0.333416297,-0.326640205,-0.089638158,-0.083710407,0.012195822,0.095788422,-0.00445955
60141,2018,61599,288400,1107,0.634259259,69.4,0.666666667,0.285714286,-0.419955366,-0.413105413,-0.313701178,0.407707911,-0.18438884,0.17521816,-0.301726661
60546,2018,79266,294000,1027,0.84775263,42.3,0.926952748,0.194764494,0.187078803,0.311914324,-0.060384263,0.229651163,0.236429411,0.030485746,-0.019377507
60628,2018,40261,119400,942,0.044017145,38.8,0.774120354,0.237710468,-0.274197328,-0.005,-0.122905028,0.051490515,-0.116037502,-0.068056929,-0.110226891
60480,2018,83505,316700,1135,0.869087523,44.8,0.946422516,0.238095238,0.756594724,1.28334535,0.210021322,0.272727273,0.711462737,-0.061091225,0.086341519
60641,2018,60073,284100,1016,0.68228602,35.9,0.944177505,0.220596294,0.267068824,0.711445783,0.060542797,0.132492114,-0.033349095,-0.105539947,0.044716796
60172,2018,85787,251700,1372,0.821514399,40.3,0.962829013,0.217077215,0.533005718,0.44489093,0.33984375,0.057742782,-0.002762461,-0.123406343,0.048771395
60176,2018,54617,191900,981,0.799470267,40.8,0.93667989,0.305027664,-0.057612672,0.021287919,-0.004060914,-0.035460993,-0.095464281,-0.014031009,-0.002353728
60601,2018,103243,499900,2212,0.741669506,34.9,0.937321937,0.026330947,1.725168272,3.839303001,1.131021195,0.094043887,0.037509772,-0.316476478,0.125644306
60608,2018,44043,252200,907,0.446082949,32.4,0.919235084,0.204485856,-0.560080307,-0.537587092,-0.400132275,0.072847682,-0.403842291,0.15569559,-0.050511937
60620,2018,35890,139900,889,0.016579535,40.8,0.805076799,0.269860509,-0.138894887,-0.357962368,-0.171481827,0.203539823,-0.272298406,0.156347189,-0.092367409
60634,2018,66741,252000,1083,0.784906902,39.1,0.950703535,0.286515908,1.049910928,0.658986175,0.259302326,-0.007614213,0.769746246,0.052408828,0.143446916
60637,2018,28785,185100,946,0.161840941,30.7,0.831180401,0.186558351,0.450491308,0.720260223,0.160736196,-0.046583851,0.142002273,-0.110300764,0.156469054
60644,2018,27262,155300,936,0.047723843,33.3,0.855813473,0.32702117,-0.01127915,0.653887114,0.078341014,-0.114361702,0.020533686,-0.035559531,0.166623344
60605,2018,111164,395700,2033,0.612049856,33.9,0.959547699,0.039906439,1.691166146,0.936857562,1.093717817,0.052795031,0.24079158,-0.213012485,0.054545475
60606,2018,131477,421500,2177,0.727507256,37.2,0.972900763,0.006291506,1.210143222,1.250400427,1.248966942,-0.142857143,0.502963868,-0.187223968,0.103564445
60623,2018,31634,155900,860,0.383849545,30.3,0.881232926,0.243066754,-0.536314733,-0.562078652,-0.261168385,-0.041139241,-0.3761012,0.067819534,-0.070341191
60629,2018,42019,159400,920,0.420464908,31.2,0.831583609,0.349628024,-0.533122222,-0.538639653,-0.287925697,-0.269320843,-0.432207791,0.205981313,-0.12859709
60633,2018,47083,121900,919,0.709890451,38.9,0.891098794,0.334216285,-0.768917791,-0.883483082,-0.687202178,-0.095348837,-0.22611269,0.316427212,-0.045648194
60638,2018,67984,208800,980,0.724271647,37.7,0.921652706,0.307456893,-0.609105388,-0.768231768,-0.442865264,-0.127314815,-0.180851009,0.252125299,-0.050985577
60640,2018,53831,292500,1006,0.642745464,37.3,0.944573909,0.132497274,-0.027601655,0.273954704,0.022357724,-0.069825436,0.096274168,-0.009992863,0.029819047
60649,2018,30222,158800,888,0.040478881,37.7,0.828487707,0.212354721,-0.634801523,-0.269213069,-0.320581484,0.115384615,-0.425114681,0.136953651,-0.120288802
60655,2018,97572,246700,1121,0.89477156,38.7,0.957528194,0.18748068,0.419229091,0.433468913,0.159255429,-0.010230179,0.420844294,-0.074049434,0.009325234
60160,2018,50571,178600,972,0.585471431,33.7,0.94038958,0.28794546,0.078043061,-0.061481871,0.064622125,-0.1575,-0.268027396,-0.103335414,0.002678243
60091,2018,154614,680300,1639,0.827054482,45.3,0.955766319,0.041718997,1.102504827,2.153917478,0.135828136,0.141057935,0.212383454,-0.141477694,0.010256828
60409,2018,42718,103800,955,0.224678663,37.1,0.842707391,0.248600884,-0.600568506,-0.819760375,-0.249803614,-0.108173077,-0.599128738,0.205733602,-0.125603736
60426,2018,30015,73600,892,0.171553036,36.2,0.850302337,0.314208702,-0.700143859,-0.757415953,-0.335320417,-0.152224824,-0.722388798,0.112387542,-0.083494951
60452,2018,75844,188300,1070,0.861742692,41.4,0.948638422,0.253041486,0.393678795,0.763108614,-0.209748892,0.014705882,0.716172256,0.005192787,0.086959543
60453,2018,62455,194300,1029,0.804590571,40.9,0.925973062,0.257147843,0.034348553,-0.229274098,-0.098159509,-0.0215311,0.184007501,0.069418019,-0.018873931
60203,2018,119750,443100,1426,0.717765043,42.7,0.972272727,0.032292406,0.123042296,0.409351145,-0.03713707,0.011848341,-0.009573242,-0.074730217,0.019881849
60301,2018,80282,181200,1824,0.580835962,45.3,0.955804749,0.036413291,0.257766846,-0.16766192,0.678012879,0.115763547,-0.068121932,-0.168096675,0.00367709
60302,2018,87904,392800,1062,0.683069146,40.8,0.945286339,0.094608208,-0.569347142,-0.580162463,-0.098471986,-0.099337748,-0.250598961,0.053060419,-0.041955305
60304,2018,106898,368400,1169,0.720083895,37,0.949051655,0.071496253,0.399041985,0.635153129,-0.152898551,-0.186813187,0.043904791,-0.142410073,-0.004636361
60415,2018,42306,159000,989,0.811912446,33.9,0.928968499,0.361629153,-0.747897958,-0.806333739,-0.283333333,-0.13740458,-0.095957036,0.312549399,-0.04984506
60439,2018,93489,363500,1074,0.940483306,46.4,0.958599798,0.255103281,-0.050381416,0.590809628,-0.34029484,-0.097276265,0.730152728,0.140724196,0.04822244
60455,2018,53893,171600,946,0.828144912,36.5,0.923181091,0.349968357,-0.350577206,-0.34,-0.199661591,-0.18344519,-0.053011619,0.131074506,-0.033177778
60475,2018,47516,107300,911,0.646578458,40.9,0.897738073,0.382190348,-0.059740774,0.519830028,-0.164986251,0.054123711,0.359275862,0.178187634,0.029863654
60070,2018,66379,263200,1054,0.688641037,38.6,0.97606858,0.193314863,0.304208582,0.843137255,0.009578544,-0.020304569,0.576827889,-0.006486549,0.160900739
60008,2018,66462,226500,1268,0.70040764,37.4,0.955054343,0.19807074,1.210683874,2.263688761,0.57515528,-0.071960298,0.648182121,-0.035168697,0.067219522
60615,2018,44111,238500,1107,0.30103698,33.8,0.91125626,0.106215084,-0.266808504,0.317679558,0.335343788,-0.135549872,-0.476494841,-0.186400568,-0.020211585
60619,2018,33454,156100,877,0.016275425,41.3,0.833577866,0.228802964,-0.194112546,0.315080034,-0.168720379,0.315286624,-0.462407137,-0.026545553,-0.100649197
60621,2018,20991,104100,830,0.025755802,34,0.737670799,0.297489471,-0.829191485,-0.69255759,-0.626294462,-0.205607477,-0.601911738,0.177186067,-0.237203573
60636,2018,27310,93300,882,0.039623638,40,0.70509645,0.368672047,-0.633580207,-0.684370771,-0.27526705,0.017811705,-0.605325409,0.241223593,-0.248922843
60639,2018,44150,223300,1000,0.432659059,33.1,0.916809946,0.266205149,0.01779704,1.29969104,0.111111111,-0.026470588,0.121373212,-0.005692512,0.083168935
60643,2018,64477,195200,1008,0.222418288,43.5,0.878842374,0.191755389,-0.113291618,0.216199377,-0.103202847,0.011627907,-0.327115365,0.04522102,-0.067446216
60647,2018,73443,378000,1228,0.767383926,31.8,0.953763479,0.169263512,-0.475833964,-0.443216969,-0.486192469,0.191011236,0.177576073,0.161811948,0.034084764
60004,2018,94096,355900,1387,0.84591967,43,0.967896679,0.132060094,0.176523544,0.225129088,-0.194541231,-0.087048832,0.214864991,-0.06443574,0.005043655
60043,2018,212750,1133000,3250,0.924761146,41.3,0.926673751,0.009320905,1.001731227,0.964626322,0.885150812,-0.06772009,0.179429958,-0.123589211,-0.044203108
60093,2018,174966,930800,1704,0.911269996,42.9,0.972475932,0.047273301,1.430015833,3.453588517,0.407101569,0.208450704,0.415818797,-0.13147772,0.03925314
60130,2018,59361,230700,1045,0.590556228,40.2,0.923276251,0.137101136,0.65780434,1.609728507,-0.074402126,0.089430894,0.451217278,-0.171423201,0.059149017
60195,2018,83862,210500,1394,0.408045977,32.4,0.967387795,0.082305563,-0.156784475,-0.173537495,0.284792627,-0.175572519,-0.441044323,-0.144245502,0.015145242
60163,2018,64934,178800,968,0.537686495,40.3,0.918600368,0.261682243,-0.20004435,-0.265104809,-0.273818455,0.01511335,-0.296706615,0.053762621,-0.034355
60171,2018,55508,202500,939,0.835632637,38.4,0.943208537,0.370248388,-0.008768014,0.101741023,0.018438178,-0.044776119,0.045497651,0.095752797,0.014530083
60194,2018,76704,218800,1448,0.583606038,39.9,0.949238104,0.20786315,-0.308661559,-0.468545057,0.023321555,-0.06993007,-0.128230113,0.143947018,0.007616001
60305,2018,121908,581900,1182,0.8475235,41.3,0.977050347,0.036244292,0.633454818,1.947821682,-0.359349593,0.017241379,0.262787688,-0.002766174,0.032124604
60423,2018,108295,316300,1352,0.89682591,42.8,0.942173069,0.198339844,0.302483613,-0.188350013,0.317738791,0.064676617,0.215089868,0.107346425,0.006968128
60429,2018,51742,111500,1415,0.146162345,40.9,0.883960396,0.23784042,-0.486900299,-0.69164823,0.242317823,0.099462366,-0.562507583,0.164515623,-0.062972468
60461,2018,99595,228500,1676,0.196664633,49.2,0.884161752,0.107210884,0.736375048,0.729750189,0.398998331,0.32972973,0.081949673,-0.081571364,0.08008195
60462,2018,83324,267000,1217,0.883984617,43.3,0.963843175,0.215380938,0.663552148,0.66875,0.405311778,0.383386581,0.199182084,-0.079911502,0.060529759
60466,2018,51324,70500,1186,0.281959161,38.7,0.888603989,0.214826951,-0.3451901,-0.698589141,0.105312209,-0.022727273,-0.558610609,0.00601882,-0.062089235
60471,2018,55625,144000,986,0.095908929,37.9,0.833380966,0.194654336,-0.384147827,-0.567827131,-0.109304426,-0.080097087,-0.818096528,0.055841054,-0.110998596
60472,2018,26661,72700,847,0.082546201,36.4,0.87485242,0.231066231,-0.437638423,-0.534868842,-0.088266954,0.064327485,-0.716622119,-0.105755981,-0.068536565
60201,2018,77699,482200,1480,0.693280688,31.6,0.950791855,0.092953034,-0.157643105,0.349566191,-0.159568427,0.049833887,0.0919256,0.033913967,0.010541764
60402,2018,60814,190700,950,0.571907354,35.5,0.943644333,0.245440655,0.790806561,0.168504902,0.19047619,0.099071207,0.096417962,-0.113125826,0.11762089
60406,2018,43504,115500,868,0.482459614,33.6,0.880841869,0.245177856,-0.310620226,-0.649681529,-0.206581353,-0.01754386,-0.1759766,0.093225841,-0.062980456
60419,2018,45463,98000,1185,0.054539834,36.7,0.784270063,0.22569325,-0.474622692,-0.742917104,0.256627784,-0.171557562,-0.792795533,0.05640486,-0.162627484
60438,2018,52028,130100,1008,0.49913674,41.4,0.888106365,0.270395205,-0.208940246,-0.199384615,0.000993049,0.159663866,0.23620709,0.008314581,0.018450055
60443,2018,73544,156400,1247,0.214809316,42.8,0.909445619,0.196855595,0.007093364,-0.400536604,0.085291558,-0.018348624,-0.602619671,-0.03762107,-0.031684884
60445,2018,60784,146000,954,0.842807559,43,0.935366739,0.324168698,-0.292839276,-0.658878505,-0.301098901,-0.081196581,0.095692729,0.187915056,-0.014876407
60457,2018,66413,223700,942,0.938008275,39.2,0.93624442,0.281298782,-0.284319536,-0.434243804,-0.389500972,0.240506329,0.230855155,0.212489685,-0.009464624
60610,2018,86803,430600,1582,0.738178836,33.6,0.961784855,0.057401144,0.432983904,0.601338788,0.498106061,-0.188405797,-0.109307779,-0.161374603,0.017863392
60622,2018,93988,483900,1472,0.784460061,31.7,0.969135968,0.082106552,0.551597194,0.799553737,0.393939394,-0.523308271,0.215082071,-0.286580316,0.392212891
60660,2018,49241,239200,1002,0.655335091,36.7,0.944108989,0.143671745,-0.340878365,-0.149964463,0.047021944,-0.130331754,-0.210278304,-0.053063023,0.013663886
60706,2018,62657,275600,995,0.883953478,45,0.948832234,0.28066254,0.639978014,1.359589041,0.054025424,0.187335092,0.841431916,0.043583206,0.19373478
60712,2018,93250,393500,1868,0.600127602,47.3,0.941386068,0.166864801,0.084176259,0.204837722,0.731232623,0.058165548,-0.256878156,-0.045555985,-0.010478339
60602,2018,157125,393500,3055,0.681672026,30.6,0.998925886,0.166864801,1.781564226,0.451493914,2.114169215,-0.142857143,0.011488762,-0.058396315,0.06222794
60076,2018,79795,318800,1288,0.56349829,45.1,0.93985805,0.143421746,0.551254884,0.95223515,0.377540107,0.239010989,-0.125527737,-0.157992476,0.046770492
60090,2018,66243,191500,1217,0.604350764,37.3,0.962989198,0.220346367,0.16752441,0.168395363,0.318526544,0.036111111,-0.144335466,-0.059740369,0.036997762
60126,2018,111420,411600,1516,0.891675274,39.5,0.959001854,0.124919841,0.409951407,0.282242991,0.1321882,0.186186186,0.424981919,0.026564437,-0.006056784
60155,2018,49236,149300,983,0.168220718,46,0.865613553,0.302974904,-0.307159743,-0.509526938,-0.054807692,0.164556962,-0.593210622,0.098490273,-0.083186826
60067,2018,97270,352400,1313,0.770542473,44.4,0.965846405,0.108749329,0.231343756,0.389589905,0.006130268,0.052132701,0.030482449,-0.106346288,0.016190162
60025,2018,97881,435100,1256,0.823157946,44.2,0.959393694,0.124869311,0.247114135,0.169938155,-0.237401336,-0.140077821,-0.115706683,-0.08241555,0.018345184
60062,2018,110012,501600,1641,0.813589065,49.6,0.969063683,0.113184949,1.59284923,3.951628825,0.756959315,0.389355742,0.609555723,-0.122852986,0.144639383
60074,2018,67954,240700,1128,0.615507371,35,0.956862063,0.187565269,1.643610193,2.343055556,0.352517986,-0.025069638,0.450385158,-0.136177294,0.135595489
60104,2018,55640,134900,1079,0.130691089,37.6,0.90594863,0.302655143,-0.241507171,-0.275899087,0.043520309,-0.106888361,-0.740597431,0.013454441,-0.036163368
60162,2018,53728,161000,1109,0.324923454,40.2,0.921919302,0.32353441,-0.124922636,-0.157509158,0.069431051,-0.02189781,-0.478667483,0.054351119,-0.001814255
60467,2018,98358,335600,1168,0.863714887,49.6,0.95213857,0.204885977,-0.045281151,0.47063979,-0.431353457,0.057569296,0.447463996,0.085945223,0.089501208
60482,2018,57218,158600,941,0.905001832,41.4,0.941721618,0.324603175,0.044886779,0.240031274,-0.045638945,-0.03271028,0.649945153,0.086097894,0.117530661
60558,2018,161563,590800,1941,0.967944356,41.7,0.975503626,0.06026944,2.517898358,4.370909091,1.254355401,-0.016509434,0.019739936,-0.281317862,0.021449572
60611,2018,103522,552700,1967,0.749028557,38.9,0.974786748,0.035006251,0.687317654,2.694518717,0.40801718,-0.037128713,0.562047206,-0.200315402,0.134544345
60616,2018,45997,316000,1033,0.287712985,36.8,0.927315081,0.183881619,-0.181125492,1.771929825,0.262836186,-0.134117647,-0.495871994,-0.219344187,0.026164099
60651,2018,38083,164500,1002,0.166946123,33,0.878710772,0.293433827,-0.415752574,-0.181999005,-0.09321267,-0.187192118,-0.693382176,0.015827253,-0.065795013
60153,2018,48600,146300,966,0.153926921,36.4,0.85783922,0.290676184,-0.519677413,-0.784250111,0.452631579,-0.384094755,-0.524865803,0.13877745,-0.105832371
60478,2018,59104,130200,1257,0.102793361,39.9,0.836846493,0.210877373,-0.484100729,-0.743093923,-0.358673469,-0.017241379,-0.522955142,0.174292007,-0.080165955
60501,2018,48793,159300,880,0.66264552,31.7,0.910481488,0.270641552,0.258979255,-0.351120163,-0.094650206,0.012779553,0.406362265,0.070515913,0.048926705
60513,2018,81033,239700,1050,0.835963983,39,0.958231199,0.198464402,0.018450324,-0.261780105,-0.194167306,0.211180124,0.002225135,0.116202929,-0.001487401
60526,2018,95085,345000,1166,0.899822826,41.2,0.959705882,0.125900441,1.475076138,1.710133543,0.444857497,0.092838196,0.519419758,-0.153047631,0.145756114
60534,2018,60700,164600,978,0.790117602,34.6,0.95148101,0.320230382,-0.083718262,-0.53712036,-0.137566138,0.014662757,-0.018353485,0.154534569,0.004088028
60607,2018,93508,376800,1825,0.581697138,30.1,0.928047448,0.063316327,3.1620154,1.423151125,1.012127894,0.023809524,0.546651339,-0.257637471,0.11013059
60609,2018,35179,172000,806,0.447174567,31.7,0.838650743,0.364636232,-0.101728672,-0.097112861,-0.154249738,-0.064896755,-0.156536782,0.207801993,-0.086633903
60625,2018,64117,336100,1155,0.646719584,34.2,0.948070175,0.158943937,-0.085636462,0.168230796,0.126829268,-0.140703518,-0.078715399,-0.081503385,0.014477168
60646,2018,89480,399500,1060,0.832636581,43.7,0.947288323,0.174412328,1.113617574,1.403730445,0.251475797,0.418831169,0.325412977,-0.135073336,0.05594931
60652,2018,68425,168700,1120,0.272120619,35.7,0.882321853,0.269891534,0.352566764,-0.349903661,0.092682927,0.005633803,-0.298452627,0.076187992,-0.016681238
60007,2018,79590,268900,1197,0.825254339,43.8,0.954665819,0.221617512,1.801379747,0.119017894,0.615384615,0.22005571,0.770351762,0.047702341,0.155943349
60803,2018,56239,168100,946,0.685975882,36.2,0.911397705,0.275603719,-0.663110414,-0.805417294,-0.471803462,-0.136038186,-0.178453063,0.215635282,-0.047688038
60164,2018,60191,170600,945,0.749537037,36.3,0.929185727,0.276077985,-0.246915897,-0.497644287,-0.091346154,-0.133651551,-0.137665391,0.085284498,-0.020316453
60173,2018,81250,324200,1398,0.477964151,33.8,0.961621279,0.109531215,-0.223446654,-0.272278339,-0.285276074,0.04,-0.31319741,0.087068761,0.000214342
60458,2018,50371,168400,1035,0.716705913,32,0.914231015,0.335230267,-0.432170717,-0.583786456,-0.27672956,0.025641026,-0.149776263,0.293095279,-0.055794237
60459,2018,60095,182100,1046,0.831361561,38.2,0.922511001,0.328439686,0.188728884,-0.355169972,-0.04822566,0.120234604,0.285147229,0.136604776,-0.002607616
60465,2018,59104,199400,1055,0.902649803,40.9,0.949230596,0.314874959,0.06367203,-0.15112814,0.10125261,0.035443038,0.174672924,0.06563766,0.03347888
60469,2018,47010,108800,1033,0.712283737,30.2,0.841584158,0.305008078,-0.193625853,-0.590823618,-0.048802947,-0.365546218,-0.036972389,0.049183997,-0.105244935
60614,2018,107461,593000,1611,0.8460902,30.3,0.972197162,0.04595686,1.436204942,3.263120058,0.841142857,0.034129693,0.427758559,-0.229664906,0.055532573
60429,2019,54717,113300,1559,0.145684406,39.1,0.893857083,0.25141357,-0.495114187,-0.517256072,-0.259734093,-0.155507559,-0.237300852,0.140909624,0.012433326
60461,2019,100074,227200,1819,0.208651399,48.1,0.897027143,0.125256073,0.577359561,0.775,0.39600921,0.178921569,-0.024405153,-0.121694638,0.030391456
60462,2019,84393,272000,1245,0.886889202,44.1,0.960879121,0.209228976,0.709779372,1.40495137,-0.044512663,0.139534884,-0.063900028,-0.098411322,0.012888577
60466,2019,54155,74700,1211,0.273129764,39.6,0.921779691,0.214126443,-0.139727725,-0.503324468,-0.160194175,-0.029411765,0.107101207,-0.025002535,0.079451172
60471,2019,62946,146700,1070,0.091255299,40.7,0.867481731,0.187723137,0.095456048,0.332425068,0.247086247,-0.068649886,-0.690934833,-0.219129111,-0.05812628
60472,2019,27078,76400,884,0.103792822,36.5,0.896248535,0.244815668,-0.587162677,-0.631807229,-0.238587425,-0.089775561,-0.765771249,-0.031032459,-0.044078611
60026,2019,119198,585400,1782,0.749875187,45,0.971150926,0.09178499,0.152072218,-0.139244229,1.806299213,-0.233390119,0.076631304,-0.055182536,0.01166524
60169,2019,77936,242100,1351,0.533305367,36.4,0.957938296,0.194996256,-0.329582796,-0.495625,-0.329528536,0.12345679,-0.100965733,0.161847085,0.040205206
60428,2019,43466,91300,1259,0.148440066,37.1,0.8422952,0.281508264,0.052445521,-0.661601186,0.239173228,0.174050633,-0.128730521,0.083195641,-0.039260978
60487,2019,100313,262100,1105,0.848070018,39.4,0.963052821,0.207877221,0.218559055,-0.211017459,-0.1875,0.190332326,0.029021069,0.136521435,-0.005127265
60422,2019,117656,239100,2059,0.366462127,45.2,0.885188771,0.11238431,1.922041475,0.818250951,1.433806147,0.221621622,-0.01396291,-0.174872586,0.05326648
60425,2019,63512,128400,1549,0.243496946,38.5,0.880631146,0.234180543,-0.13952039,-0.667701863,0.304970514,0.119186047,-0.544171892,0.074794246,-0.077346518
60456,2019,50548,117100,1549,0.931179775,36.7,0.941062802,0.284676582,1.198503827,-0.288145897,0.651385928,0.195439739,0.894230829,-0.018292315,0.124088294
60473,2019,63157,150300,1508,0.144920319,39.5,0.869924607,0.226028321,0.555936045,-0.260698475,0.543500512,0.161764706,-0.447036247,0.079103657,-0.0659402
60476,2019,64779,106300,964,0.760784314,43.5,0.943989071,0.37342437,-0.101439827,-0.643527834,-0.095684803,0.082089552,0.045940564,0.138533599,0.001549674
60477,2019,69419,210900,1195,0.873102126,39.3,0.938271005,0.260351948,0.623532438,0.231892523,0.376728111,0.27184466,0.355587654,-0.073568693,0.039877394
60523,2019,101250,701200,610,0.65112588,58.7,0.960951642,0.141215715,0.898200225,1.566617862,-0.445454545,0.648876404,0.082157473,-0.045963284,0.047015062
60604,2019,91750,485900,2106,0.646415553,32.2,0.924874791,0.141215715,2.102911833,0.83774584,1.659090909,-0.082621083,0.594182349,-0.025969657,0.097054492
